VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,02/09/2022 07:32:38 AM,02/09/2022 08:05:43 AM,N,1,215,86,1,7.92,28.5,0,0.5,0,0,,0.3,29.3,2,1,0
2,02/09/2022 07:32:54 AM,02/09/2022 07:48:50 AM,N,1,74,168,1,2.11,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,02/09/2022 07:32:58 AM,02/09/2022 07:36:19 AM,N,1,42,74,1,0.55,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,02/09/2022 07:33:00 AM,02/09/2022 07:47:00 AM,,,41,263,,2.02,11.43,0,0,3.35,0,,0.3,17.83,,,
2,02/09/2022 07:33:43 AM,02/09/2022 07:48:08 AM,N,1,43,68,1,4.19,14,0,0.5,2.5,0,,0.3,20.05,1,1,2.75
2,02/09/2022 07:33:47 AM,02/09/2022 08:01:35 AM,N,1,41,246,1,7.21,25,0,0.5,5.71,0,,0.3,34.26,1,1,2.75
1,02/09/2022 07:34:13 AM,02/09/2022 07:39:21 AM,N,1,74,74,1,0.6,5,0,0.5,0,0,,0.3,5.8,1,1,0
2,02/09/2022 07:34:34 AM,02/09/2022 07:55:36 AM,N,1,52,231,2,3.75,16.5,0,0.5,4.01,0,,0.3,24.06,1,1,2.75
2,02/09/2022 07:34:37 AM,02/09/2022 07:40:20 AM,N,1,74,43,1,1.41,6.5,0,0.5,1.82,0,,0.3,9.12,1,1,0
2,02/09/2022 07:34:56 AM,02/09/2022 07:45:12 AM,N,1,74,166,1,1.66,9,0,0.5,0,0,,0.3,9.8,1,1,0
2,02/09/2022 07:35:00 AM,02/09/2022 07:56:00 AM,,,41,243,,4.35,18.47,0,0,0,0,,0.3,18.77,,,
2,02/09/2022 07:35:08 AM,02/09/2022 07:51:11 AM,N,1,75,162,1,2.9,13,0,0.5,2.48,0,,0.3,19.03,1,1,2.75
2,02/09/2022 07:35:20 AM,02/09/2022 07:43:37 AM,N,1,74,166,1,1.53,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
1,02/09/2022 07:35:28 AM,02/09/2022 07:48:27 AM,N,1,74,166,1,2,10.5,0,0.5,2.25,0,,0.3,13.55,1,1,0
2,02/09/2022 07:35:55 AM,02/09/2022 07:43:59 AM,N,1,74,166,1,1.52,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 07:36:00 AM,02/09/2022 07:56:00 AM,,,42,236,,3.81,15.44,0,0,2.16,0,,0.3,20.65,,,
2,02/09/2022 07:36:44 AM,02/09/2022 07:51:17 AM,N,1,116,239,1,4.08,14,0,0.5,2,0,,0.3,19.55,1,1,2.75
1,02/09/2022 07:37:00 AM,02/09/2022 07:51:06 AM,N,1,116,239,1,4.1,15,2.75,0.5,3.7,0,,0.3,22.25,1,1,2.75
2,02/09/2022 07:37:21 AM,02/09/2022 07:44:31 AM,N,1,75,41,1,1.5,7.5,0,0.5,0,0,,0.3,8.3,1,1,0
2,02/09/2022 07:37:43 AM,02/09/2022 07:46:35 AM,N,1,42,168,1,0.8,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,02/09/2022 07:38:23 AM,02/09/2022 07:51:23 AM,N,1,41,238,1,2.16,10.5,0,0.5,4.22,0,,0.3,18.27,1,1,2.75
2,02/09/2022 07:38:59 AM,02/09/2022 08:13:49 AM,N,1,33,163,1,7.82,28.5,0,0.5,6.41,0,,0.3,38.46,1,1,2.75
2,02/09/2022 07:39:21 AM,02/09/2022 07:49:23 AM,N,1,42,152,4,1.17,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 07:39:46 AM,02/09/2022 07:48:06 AM,N,1,74,41,1,1.11,7,0,0.5,0,0,,0.3,7.8,1,1,0
2,02/09/2022 07:40:39 AM,02/09/2022 07:56:26 AM,N,1,43,236,1,1.99,11.5,0,0.5,0,0,,0.3,15.05,2,1,2.75
1,02/09/2022 07:40:52 AM,02/09/2022 07:46:19 AM,N,1,74,43,1,1.1,5.5,0,0.5,1.85,0,,0.3,8.15,1,1,0
1,02/09/2022 07:41:17 AM,02/09/2022 08:22:28 AM,N,1,21,210,3,3.3,25.5,0,0.5,0,0,,0.3,26.3,2,1,0
2,02/09/2022 07:41:54 AM,02/09/2022 07:49:23 AM,N,1,43,263,1,1.25,7,0,0.5,4,0,,0.3,14.55,1,1,2.75
2,02/09/2022 07:42:26 AM,02/09/2022 07:47:47 AM,N,1,74,41,1,0.87,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,02/09/2022 07:42:34 AM,02/09/2022 07:59:36 AM,N,1,74,116,1,2.63,13,0,0.5,0,0,,0.3,13.8,2,1,0
1,02/09/2022 07:43:00 AM,02/09/2022 08:07:06 AM,Y,1,43,75,2,3,16,2.75,0.5,3.9,0,,0.3,23.45,1,1,2.75
2,02/09/2022 07:43:50 AM,02/09/2022 07:48:27 AM,N,1,74,41,1,0.72,5,0,0.5,1.16,0,,0.3,6.96,1,1,0
2,02/09/2022 07:44:00 AM,02/09/2022 08:12:00 AM,,,32,153,,4.09,19.05,0,0,0,0,,0.3,19.35,,,
2,02/09/2022 07:44:20 AM,02/09/2022 07:59:31 AM,N,1,42,75,1,2.07,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,02/09/2022 07:45:02 AM,02/09/2022 07:58:09 AM,N,1,260,226,5,1.34,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,02/09/2022 07:45:46 AM,02/09/2022 08:33:50 AM,N,5,129,229,1,6.23,24.45,0,0.5,0,0,,0.3,28,2,1,2.75
2,02/09/2022 07:45:51 AM,02/09/2022 07:50:20 AM,N,1,75,74,1,0.95,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,02/09/2022 07:46:00 AM,02/09/2022 08:15:00 AM,,,66,138,,11.08,43.58,0,0,9.83,0,,0.3,53.71,,,
1,02/09/2022 07:46:04 AM,02/09/2022 08:41:17 AM,N,1,191,113,1,0,40.2,0,0.5,0,6.55,,0.3,47.55,1,1,0
2,02/09/2022 07:47:25 AM,02/09/2022 08:05:18 AM,N,1,129,129,1,1.62,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,02/09/2022 07:47:39 AM,02/09/2022 08:12:36 AM,N,1,33,229,1,7.2,23.5,0,0.5,8.12,0,,0.3,35.17,1,1,2.75
1,02/09/2022 07:48:11 AM,02/09/2022 08:04:09 AM,N,1,74,138,1,6.8,22,0,0.5,5.85,6.55,,0.3,35.2,1,1,0
2,02/09/2022 07:48:20 AM,02/09/2022 09:01:51 AM,N,1,55,55,1,12.2,49,0,0.5,0,0,,0.3,49.8,2,1,0
2,02/09/2022 07:49:02 AM,02/09/2022 07:52:47 AM,N,1,75,75,5,0.42,4.5,0,0.5,1.59,0,,0.3,6.89,1,1,0
2,02/09/2022 07:49:08 AM,02/09/2022 08:02:01 AM,N,1,95,95,1,1.57,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/09/2022 07:49:58 AM,02/09/2022 08:01:15 AM,N,1,166,42,1,1.76,9.5,0,0.5,2.06,0,,0.3,12.36,1,1,0
2,02/09/2022 07:50:49 AM,02/09/2022 07:56:28 AM,N,1,41,166,1,1,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,02/09/2022 07:51:00 AM,02/09/2022 08:17:00 AM,,,18,51,,3.84,17.27,0,0,4.2,0,,0.3,21.77,,,
1,02/09/2022 07:51:11 AM,02/09/2022 08:37:49 AM,N,1,81,159,1,0,22.2,0,0.5,0,0,,0.3,23,1,1,0
2,02/09/2022 07:51:15 AM,02/09/2022 08:09:55 AM,N,1,41,236,1,2.18,13,0,0.5,2,0,,0.3,18.55,1,1,2.75
2,02/09/2022 07:51:36 AM,02/09/2022 07:53:31 AM,N,1,193,193,1,0,0,0,0,0,0,,0,0,1,1,0
2,02/09/2022 07:52:00 AM,02/09/2022 08:01:00 AM,,,74,152,,1.1,8.97,0,0,1.66,0,,0.3,10.93,,,
2,02/09/2022 07:52:43 AM,02/09/2022 07:55:47 AM,N,1,75,74,1,0.99,5,0,0.5,1.2,0,,0.3,7,1,1,0
2,02/09/2022 07:53:08 AM,02/09/2022 08:17:01 AM,N,1,41,237,1,3.19,16.5,0,0.5,5,0,,0.3,25.05,1,1,2.75
2,02/09/2022 07:53:10 AM,02/09/2022 08:12:27 AM,N,1,75,243,1,5.52,20,0,0.5,3.12,0,,0.3,23.92,1,1,0
2,02/09/2022 07:53:11 AM,02/09/2022 08:32:36 AM,N,1,66,140,1,7.61,28.5,0,0.5,8.01,0,,0.3,40.06,1,1,2.75
1,02/09/2022 07:54:19 AM,02/09/2022 08:08:10 AM,N,1,74,168,1,1.6,10.5,0,0.5,3,0,,0.3,14.3,1,1,0
2,02/09/2022 07:54:21 AM,02/09/2022 08:03:13 AM,N,1,74,43,1,1.37,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
1,02/09/2022 07:54:39 AM,02/09/2022 08:31:44 AM,N,1,152,140,1,5.2,25,2.75,0.5,0,0,,0.3,28.55,2,1,2.75
2,02/09/2022 07:55:00 AM,02/09/2022 08:20:00 AM,,,41,220,,6.2,35.7,0,0,0,0,,0.3,36,,,
1,02/09/2022 07:55:39 AM,02/09/2022 07:58:47 AM,N,1,75,75,1,0.8,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,02/09/2022 07:56:30 AM,02/09/2022 08:24:05 AM,N,1,74,138,1,7.36,27.5,0,0.5,6.97,6.55,,0.3,41.82,1,1,0
2,02/09/2022 07:57:00 AM,02/09/2022 08:24:00 AM,,,41,100,,4.62,20.24,0,0,0,0,,0.3,23.29,,,
1,02/09/2022 07:57:09 AM,02/09/2022 08:06:42 AM,N,1,75,41,1,1.8,8.5,0,0.5,2,0,,0.3,11.3,1,1,0
1,02/09/2022 07:57:28 AM,02/09/2022 08:03:24 AM,N,1,74,43,1,1.1,6,0,0.5,1.7,0,,0.3,8.5,1,1,0
2,02/09/2022 07:58:00 AM,02/09/2022 08:07:00 AM,,,97,17,,1.32,8.22,0,0,0,0,,0.3,8.52,,,
2,02/09/2022 07:58:03 AM,02/09/2022 08:26:49 AM,N,1,134,168,1,11.61,34,0,0.5,0,6.55,,0.3,41.35,2,1,0
2,02/09/2022 07:58:13 AM,02/09/2022 08:06:42 AM,N,1,75,263,1,1.34,7.5,0,0.5,0,0,,0.3,11.05,2,1,2.75
2,02/09/2022 07:58:36 AM,02/09/2022 08:05:46 AM,N,1,226,260,5,0.83,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,02/09/2022 07:58:39 AM,02/09/2022 08:02:18 AM,N,1,75,75,1,0.52,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
2,02/09/2022 07:59:07 AM,02/09/2022 08:16:16 AM,N,1,166,244,1,2.68,13.5,0,0.5,2.86,0,,0.3,17.16,1,1,0
1,02/09/2022 08:00:51 AM,02/09/2022 08:38:39 AM,N,1,66,66,2,9.6,33.5,2.75,0.5,7.4,0,,0.3,44.45,1,1,2.75
1,02/09/2022 08:01:42 AM,02/09/2022 08:14:22 AM,N,1,41,42,1,1.6,9.5,0.5,0.5,1.2,0,,0.3,12,1,1,0
2,02/09/2022 08:02:25 AM,02/09/2022 08:18:18 AM,N,1,42,74,1,1.81,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,02/09/2022 08:02:45 AM,02/09/2022 08:20:01 AM,N,1,42,75,1,1.99,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,02/09/2022 08:02:57 AM,02/09/2022 08:43:02 AM,N,1,181,90,2,5.57,26.5,0,0.5,6.01,0,,0.3,36.06,1,1,2.75
2,02/09/2022 08:03:00 AM,02/09/2022 09:07:00 AM,,,42,41,,2.82,50.67,0,0,2,0,,0.3,52.97,,,
2,02/09/2022 08:05:07 AM,02/09/2022 08:20:23 AM,N,1,75,142,2,2.23,11,0,0.5,1,0,,0.3,15.55,1,1,2.75
2,02/09/2022 08:05:15 AM,02/09/2022 08:11:02 AM,N,1,41,41,5,0.55,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,02/09/2022 08:05:36 AM,02/09/2022 08:16:42 AM,N,1,19,191,1,2.91,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,02/09/2022 08:05:42 AM,02/09/2022 08:34:56 AM,N,1,152,234,1,7.8,27,0,0.5,3,0,,0.3,33.55,1,1,2.75
2,02/09/2022 08:06:24 AM,02/09/2022 08:09:21 AM,N,1,41,24,1,0.44,4,0,0.5,0,0,,0.3,4.8,1,1,0
2,02/09/2022 08:06:42 AM,02/09/2022 08:14:04 AM,N,1,74,75,1,1.12,6.5,0,0.5,0,0,,0.3,7.3,1,1,0
2,02/09/2022 08:06:44 AM,02/09/2022 08:09:46 AM,N,1,75,74,1,1,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/09/2022 08:06:53 AM,02/09/2022 08:19:27 AM,N,1,260,260,5,0.5,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/09/2022 08:07:13 AM,02/09/2022 08:17:14 AM,N,1,43,75,1,1.1,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 08:07:32 AM,02/09/2022 08:33:37 AM,N,1,236,143,1,3.19,17.5,0,0.5,4.21,0,,0.3,25.26,1,1,2.75
2,02/09/2022 08:07:34 AM,02/09/2022 08:18:21 AM,N,1,74,75,1,1.33,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/09/2022 08:07:43 AM,02/09/2022 08:28:03 AM,N,1,42,143,1,5.33,19.5,0,0.5,0,0,,0.3,23.05,1,1,2.75
1,02/09/2022 08:07:49 AM,02/09/2022 08:08:12 AM,Y,1,75,75,1,0.1,2.5,0,0.5,0,0,,0.3,3.3,3,1,0
2,02/09/2022 08:08:08 AM,02/09/2022 08:16:12 AM,N,1,42,116,1,1.39,7.5,0,0.5,0,0,,0.3,8.3,1,1,0
1,02/09/2022 08:08:55 AM,02/09/2022 08:20:48 AM,N,1,74,43,1,1.4,9,0,0.5,2.2,0,,0.3,12,1,1,0
2,02/09/2022 08:10:00 AM,02/09/2022 08:41:00 AM,,,152,263,,3.42,17.41,0,0,4.78,0,,0.3,25.24,,,
1,02/09/2022 08:10:03 AM,02/09/2022 08:24:23 AM,N,1,75,42,1,2.4,11,0,0.5,1,0,,0.3,12.8,1,1,0
2,02/09/2022 08:10:03 AM,02/09/2022 08:36:20 AM,N,5,130,130,1,4.83,25,0,0.5,0,0,,0.3,25.8,2,1,0
2,02/09/2022 08:10:04 AM,02/09/2022 08:17:36 AM,N,1,166,238,1,1.22,7,0,0.5,2.11,0,,0.3,12.66,1,1,2.75
1,02/09/2022 08:10:13 AM,02/09/2022 08:21:24 AM,N,1,74,166,1,1.8,9,0,0.5,1,0,,0.3,10.8,1,1,0
2,02/09/2022 08:10:24 AM,02/09/2022 08:23:46 AM,N,1,75,166,1,1.7,10,0,0.5,2.7,0,,0.3,13.5,1,1,0
2,02/09/2022 08:10:24 AM,02/09/2022 08:15:23 AM,N,1,42,42,1,0.78,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
1,02/09/2022 08:12:25 AM,02/09/2022 08:30:50 AM,N,1,75,152,1,2.9,14,0,0.5,3.7,0,,0.3,18.5,1,1,0
2,02/09/2022 08:13:28 AM,02/09/2022 08:19:18 AM,N,1,166,152,1,1,6,0,0.5,1.02,0,,0.3,7.82,1,1,0
2,02/09/2022 08:13:50 AM,02/09/2022 08:30:51 AM,N,1,41,194,1,2.6,13.5,0,0.5,4.17,6.55,,0.3,25.02,1,1,0
2,02/09/2022 08:13:53 AM,02/09/2022 08:22:58 AM,N,1,130,130,1,2,9,0,0.5,1,0,,0.3,10.8,1,1,0
2,02/09/2022 08:14:01 AM,02/09/2022 08:30:18 AM,N,1,74,263,1,2.27,12,0,0.5,0,0,,0.3,15.55,2,1,2.75
2,02/09/2022 08:14:05 AM,02/09/2022 08:24:14 AM,N,1,74,43,1,1.4,8,0,0.5,1,0,,0.3,9.8,1,1,0
2,02/09/2022 08:14:29 AM,02/09/2022 08:51:04 AM,N,1,258,197,1,4.09,23,0,0.5,0,0,,0.3,23.8,2,1,0
2,02/09/2022 08:15:00 AM,02/09/2022 08:43:00 AM,,,37,188,,3.78,17.59,0,0,1,0,,0.3,18.89,,,
2,02/09/2022 08:15:20 AM,02/09/2022 08:22:47 AM,N,1,74,43,1,1.17,6.5,0,0.5,1.82,0,,0.3,9.12,1,1,0
2,02/09/2022 08:15:33 AM,02/09/2022 08:31:01 AM,N,1,42,75,1,2.51,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,02/09/2022 08:15:48 AM,02/09/2022 08:19:36 AM,N,1,75,75,1,0.88,5,0,0.5,1.45,0,,0.3,7.25,1,1,0
2,02/09/2022 08:16:53 AM,02/09/2022 08:25:47 AM,N,1,75,74,1,0.9,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 08:17:03 AM,02/09/2022 08:45:50 AM,N,1,43,230,1,3.72,19.5,0,0.5,5.76,0,,0.3,28.81,1,1,2.75
2,02/09/2022 08:17:42 AM,02/09/2022 08:26:47 AM,N,1,95,56,1,2,9,0,0.5,1,0,,0.3,10.8,1,1,0
2,02/09/2022 08:18:19 AM,02/09/2022 08:27:24 AM,N,1,75,42,1,1.57,8,0,0.5,0,0,,0.3,8.8,1,1,0
2,02/09/2022 08:18:43 AM,02/09/2022 08:58:58 AM,N,1,42,137,1,8.36,31,0,0.5,6.91,0,,0.3,41.46,1,1,2.75
2,02/09/2022 08:19:04 AM,02/09/2022 08:49:52 AM,N,1,179,233,1,4.12,20.5,0,0.5,0,0,,0.3,24.05,2,1,2.75
2,02/09/2022 08:19:25 AM,02/09/2022 08:59:57 AM,N,1,42,107,1,7.74,29,0,0.5,0,0,,0.3,32.55,2,1,2.75
2,02/09/2022 08:19:25 AM,02/09/2022 08:19:28 AM,N,1,193,264,1,0,2.5,0,0.5,0.82,0,,0.3,4.12,1,1,0
2,02/09/2022 08:19:32 AM,02/09/2022 08:31:39 AM,N,1,74,166,5,1.66,9.5,0,0.5,0,0,,0.3,10.3,1,1,0
1,02/09/2022 08:19:45 AM,02/09/2022 08:27:29 AM,Y,1,74,43,2,1.3,7,0,0.5,2.3,0,,0.3,10.1,1,1,0
2,02/09/2022 08:19:47 AM,02/09/2022 09:07:29 AM,N,4,130,265,1,13.07,52,0,0.5,8,0,,0.3,60.8,1,1,0
1,02/09/2022 08:20:13 AM,02/09/2022 08:26:31 AM,N,1,116,166,1,1.1,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
1,02/09/2022 08:20:15 AM,02/09/2022 08:53:37 AM,N,1,97,74,1,0,31.2,0,0.5,0,0,,0.3,32,1,1,0
2,02/09/2022 08:21:00 AM,02/09/2022 08:38:00 AM,,,52,33,,0.81,7.7,0,0,2.38,0,,0.3,10.38,,,
2,02/09/2022 08:23:41 AM,02/09/2022 08:29:03 AM,N,1,7,226,1,1.06,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/09/2022 08:24:17 AM,02/09/2022 08:44:04 AM,N,1,65,158,1,4.13,16.5,0,0.5,5.01,0,,0.3,25.06,1,1,2.75
2,02/09/2022 08:25:00 AM,02/09/2022 08:50:00 AM,,,220,41,,5.96,39.2,0,0,0,0,,0.3,39.5,,,
2,02/09/2022 08:25:00 AM,02/09/2022 08:29:00 AM,,,7,193,,0.87,7,0,0,1.53,0,,0.3,8.83,,,
2,02/09/2022 08:25:01 AM,02/09/2022 09:02:23 AM,N,1,7,170,1,4.34,23,0,0.5,0,0,,0.3,26.55,2,1,2.75
2,02/09/2022 08:25:05 AM,02/09/2022 08:36:54 AM,N,1,129,129,1,1.6,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,02/09/2022 08:25:25 AM,02/09/2022 08:42:27 AM,N,1,74,236,1,2.34,12.5,0,0.5,3.21,0,,0.3,19.26,1,1,2.75
2,02/09/2022 08:25:40 AM,02/09/2022 08:47:13 AM,N,1,74,74,1,2.59,14,0,0.5,0,0,,0.3,14.8,2,1,0
2,02/09/2022 08:25:50 AM,02/09/2022 09:07:26 AM,N,3,116,1,2,24.51,83,0,0,19.41,13.75,,0.3,116.46,1,1,0
2,02/09/2022 08:26:11 AM,02/09/2022 08:35:22 AM,N,1,75,238,1,1.1,8,0,0.5,1.32,0,,0.3,10.12,1,1,0
2,02/09/2022 08:26:12 AM,02/09/2022 08:44:25 AM,N,1,174,174,1,2.43,13,0,0.5,0,0,,0.3,13.8,2,1,0
1,02/09/2022 08:26:52 AM,02/09/2022 08:35:20 AM,N,1,42,74,1,1.2,7.5,0,0.5,0,0,,0.3,8.3,3,1,0
2,02/09/2022 08:27:00 AM,02/09/2022 08:34:00 AM,,,169,94,,1.06,14.7,0,0,0,0,,0.3,15,,,
2,02/09/2022 08:27:08 AM,02/09/2022 08:50:22 AM,N,1,42,75,1,3.06,16.5,0,0.5,3.46,0,,0.3,20.76,1,1,0
2,02/09/2022 08:27:25 AM,02/09/2022 08:36:59 AM,N,1,74,75,1,1.66,8,0,0.5,1.5,0,,0.3,10.3,1,1,0
1,02/09/2022 08:28:25 AM,02/09/2022 08:56:56 AM,Y,1,43,186,1,5.9,23.5,2.75,0.5,5.4,0,,0.3,32.45,1,1,2.75
2,02/09/2022 08:29:02 AM,02/09/2022 08:54:33 AM,N,1,41,236,1,2.67,16,0,0.5,0,0,,0.3,19.55,2,1,2.75
2,02/09/2022 08:29:14 AM,02/09/2022 08:37:47 AM,N,1,74,42,1,0.9,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 08:29:30 AM,02/09/2022 08:35:51 AM,N,1,42,166,1,1.26,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,02/09/2022 08:29:49 AM,02/09/2022 08:51:13 AM,N,1,74,140,1,2.99,15,0,0.5,0,0,,0.3,18.55,2,1,2.75
1,02/09/2022 08:30:30 AM,02/09/2022 08:42:16 AM,,,74,75,,1.7,9,0,0.5,1.96,0,,0.3,11.76,,,
2,02/09/2022 08:31:16 AM,02/09/2022 08:40:02 AM,N,1,42,116,1,1.03,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/09/2022 08:31:50 AM,02/09/2022 08:36:07 AM,N,1,116,116,1,0.58,5,0,0.5,1.16,0,,0.3,6.96,1,1,0
2,02/09/2022 08:32:27 AM,02/09/2022 08:52:30 AM,N,1,74,141,1,3.79,15.5,0,0.5,2,0,,0.3,21.05,1,1,2.75
2,02/09/2022 08:32:44 AM,02/09/2022 08:43:16 AM,N,1,74,74,2,0.56,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,02/09/2022 08:33:10 AM,02/09/2022 08:42:36 AM,N,1,74,166,1,1.49,8,0,0.5,0,0,,0.3,8.8,2,1,0
1,02/09/2022 08:33:52 AM,02/09/2022 09:16:36 AM,N,1,116,138,1,10.7,37,0.5,0.5,0,6.55,,0.3,44.85,1,1,0
2,02/09/2022 08:34:00 AM,02/09/2022 08:45:00 AM,,,7,226,,1.82,10,0,0,0,0,,0.3,10.3,,,
1,02/09/2022 08:34:40 AM,02/09/2022 08:48:30 AM,N,1,116,127,1,3.6,14.5,0,0.5,3.8,0,,0.3,19.1,1,1,0
2,02/09/2022 08:34:48 AM,02/09/2022 08:41:21 AM,N,1,41,151,1,0.95,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
1,02/09/2022 08:34:59 AM,02/09/2022 08:38:44 AM,N,1,244,244,1,0.5,4.5,0,0.5,1.05,0,,0.3,6.35,1,1,0
2,02/09/2022 08:35:00 AM,02/09/2022 08:59:00 AM,,,247,78,,4.1,35.7,0,0,0,0,,0.3,36,,,
2,02/09/2022 08:35:16 AM,02/09/2022 08:38:49 AM,N,1,41,41,1,0.69,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
1,02/09/2022 08:35:24 AM,02/09/2022 08:53:08 AM,N,1,74,238,1,2.8,13,2.75,0.5,2.98,0,,0.3,19.53,1,1,2.75
2,02/09/2022 08:36:21 AM,02/09/2022 08:51:38 AM,N,1,75,236,1,2.19,12,0,0.5,3.89,0,,0.3,19.44,1,1,2.75
2,02/09/2022 08:36:24 AM,02/09/2022 08:45:53 AM,N,1,74,152,1,1.49,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/09/2022 08:36:31 AM,02/09/2022 09:10:35 AM,N,1,95,137,1,8.88,30.5,0,0.5,8.12,6.55,,0.3,48.72,1,1,2.75
2,02/09/2022 08:36:52 AM,02/09/2022 08:51:55 AM,N,1,74,75,1,0.24,10,0,0.5,2.2,0,,0.3,13,1,1,0
2,02/09/2022 08:37:04 AM,02/09/2022 09:04:52 AM,N,1,116,161,1,6.22,22,0,0.5,2,0,,0.3,27.55,1,1,2.75
2,02/09/2022 08:38:23 AM,02/09/2022 09:04:38 AM,N,1,75,168,1,3.83,18.5,0,0.5,0,0,,0.3,19.3,2,1,0
1,02/09/2022 08:38:34 AM,02/09/2022 08:54:44 AM,N,1,32,242,1,0,23.2,0,0.5,0,0,,0.3,24,1,1,0
2,02/09/2022 08:38:44 AM,02/09/2022 08:46:37 AM,N,1,74,43,1,1.31,7,0,0.5,2.34,0,,0.3,10.14,1,1,0
2,02/09/2022 08:38:53 AM,02/09/2022 08:58:01 AM,N,1,42,238,1,3.37,14.5,0,0.5,0,0,,0.3,18.05,2,1,2.75
2,02/09/2022 08:38:57 AM,02/09/2022 08:50:29 AM,N,1,74,236,1,1.79,9,0,0.5,3,0,,0.3,15.55,1,1,2.75
2,02/09/2022 08:39:04 AM,02/09/2022 08:48:03 AM,N,1,74,43,1,1.42,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/09/2022 08:40:00 AM,02/09/2022 09:14:00 AM,,,33,145,,6.31,27.49,0,0,0,0,,0.3,27.79,,,
2,02/09/2022 08:40:50 AM,02/09/2022 08:47:32 AM,N,1,74,41,1,0.84,6.5,0,0.5,0,0,,0.3,7.3,1,1,0
2,02/09/2022 08:41:00 AM,02/09/2022 08:58:00 AM,,,41,141,,2.88,15.15,0,0,4.24,0,,0.3,22.44,,,
2,02/09/2022 08:42:25 AM,02/09/2022 08:55:47 AM,N,1,74,75,1,1.54,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,02/09/2022 08:43:00 AM,02/09/2022 08:47:00 AM,,,169,94,,0.89,18.2,0,0,0,0,,0.3,18.5,,,
2,02/09/2022 08:43:08 AM,02/09/2022 08:54:21 AM,N,1,74,75,1,1.31,8.5,0,0.5,1,0,,0.3,10.3,1,1,0
1,02/09/2022 08:43:14 AM,02/09/2022 08:49:51 AM,N,1,75,236,1,1.4,7,2.75,0.5,2.45,0,,0.3,13,1,1,2.75
2,02/09/2022 08:43:14 AM,02/09/2022 08:51:53 AM,N,1,74,41,1,1.09,7,0,0.5,1,0,,0.3,8.8,1,1,0
2,02/09/2022 08:43:30 AM,02/09/2022 08:59:55 AM,N,1,74,236,1,1.9,11.5,0,0.5,1.5,0,,0.3,16.55,1,1,2.75
2,02/09/2022 08:43:48 AM,02/09/2022 08:58:00 AM,N,1,74,42,1,2.03,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,02/09/2022 08:43:49 AM,02/09/2022 08:43:49 AM,N,5,152,264,1,0.15,17,0,0,2.7,0,,0.3,20,1,2,0
2,02/09/2022 08:43:49 AM,02/09/2022 08:49:07 AM,N,1,41,166,1,0.97,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
